# Experiment_2020-09-01-085942: Experiment Data Table,,,,,,,,,,,,,,,,
Plate Name,Sample,Assay,Well,Spot,Dilution,Concentration,Signal,Adjusted Signal,Mean,Adj. Sig. Mean,CV,% Recovery,% Recovery Mean,Calc. Concentration,Calc. Conc. Mean,Calc. Conc. CV
Plate_1LK05AB112,CAL4,SARS-COV2 RBD,D02,3,,0.46875,10694,10694,12497,12496.66667,12.78201399,87.22942702,101.9904761,0.408887939,0.478080357,12.82384731
Plate_1LK05AB112,CAL4,SARS-COV2 RBD,D01,3,,0.46875,13736,13736,12497,12496.66667,12.78201399,112.1362323,101.9904761,0.525638589,0.478080357,12.82384731
Plate_1LK05AB112,CAL4,SARS-COV2 RBD,D03,3,,0.46875,13060,13060,12497,12496.66667,12.78201399,106.6057689,101.9904761,0.499714542,0.478080357,12.82384731
Plate_1LK05AB112,CAL5,SARS-COV2 RBD,E03,3,,0.1171875,2986,2986,3124,3124.333333,6.308214812,95.09207621,99.67639845,0.111436027,0.116808279,6.55215486
Plate_1LK05AB112,CAL5,SARS-COV2 RBD,E02,3,,0.1171875,3037,3037,3124,3124.333333,6.308214812,96.78287485,99.67639845,0.113417432,0.116808279,6.55215486
Plate_1LK05AB112,CAL5,SARS-COV2 RBD,E01,3,,0.1171875,3350,3350,3124,3124.333333,6.308214812,107.1542443,99.67639845,0.12557138,0.116808279,6.55215486
Plate_1LK05AB112,CAL6,SARS-COV2 RBD,F03,3,,0.029296875,971,971,945,944.6666667,2.615200277,111.983791,108.4528126,0.032807751,0.031773285,3.054534393
Plate_1LK05AB112,CAL6,SARS-COV2 RBD,F01,3,,0.029296875,941,941,945,944.6666667,2.615200277,107.9614167,108.4528126,0.031629321,0.031773285,3.054534393
Plate_1LK05AB112,CAL6,SARS-COV2 RBD,F02,3,,0.029296875,922,922,945,944.6666667,2.615200277,105.4132302,108.4528126,0.030882782,0.031773285,3.054534393
Plate_1LK05AB112,CAL7,SARS-COV2 RBD,G03,3,,0.007324219,340,340,306,305.6666667,10.6831275,107.9293964,89.25959236,0.007904985,0.006537568,19.89813376
Plate_1LK05AB112,CAL7,SARS-COV2 RBD,G01,3,,0.007324219,302,302,306,305.6666667,10.6831275,87.2753154,89.25959236,0.006392235,0.006537568,19.89813376
Plate_1LK05AB112,CAL7,SARS-COV2 RBD,G02,3,,0.007324219,275,275,306,305.6666667,10.6831275,72.5740653,89.25959236,0.005315483,0.006537568,19.89813376
Plate_1LK05AB112,CAL8,SARS-COV2 RBD,H01,3,,0,156,156,146,146,28.70181759,,NaN,5.34E-04,NaN,NaN
Plate_1LK05AB112,CAL8,SARS-COV2 RBD,H02,3,,0,182,182,146,146,28.70181759,,NaN,0.001587532,NaN,NaN
Plate_1LK05AB112,CAL8,SARS-COV2 RBD,H03,3,,0,100,100,146,146,28.70181759,,NaN,NaN,NaN,NaN
Plate_1LK05AB112,MSD 1.1,SARS-COV2 RBD,J03,3,1,7.18,174334,174334,180399,180399,3.233298499,92.06478753,95.25462382,6.610251745,6.83928199,3.220551425
Plate_1LK05AB112,MSD 1.1,SARS-COV2 RBD,J02,3,1,7.18,185968,185968,180399,180399,3.233298499,98.18357336,95.25462382,7.049580567,6.83928199,3.220551425
Plate_1LK05AB112,MSD 1.1,SARS-COV2 RBD,J01,3,1,7.18,180895,180895,180399,180399,3.233298499,95.51551056,95.25462382,6.858013658,6.83928199,3.220551425
Plate_1LK05AB112,MSD 1.2,SARS-COV2 RBD,K02,3,1,2.12,42600,42600,46877,46877,7.952264696,76.72084184,84.38507593,1.626481847,1.78896361,7.916112789
Plate_1LK05AB112,MSD 1.2,SARS-COV2 RBD,K01,3,1,2.12,49436,49436,46877,46877,7.952264696,88.97036926,84.38507593,1.886171828,1.78896361,7.916112789
Plate_1LK05AB112,MSD 1.2,SARS-COV2 RBD,K03,3,1,2.12,48595,48595,46877,46877,7.952264696,87.46401669,84.38507593,1.854237154,1.78896361,7.916112789
Plate_1LK05AB112,MSD 1.3,SARS-COV2 RBD,L03,3,1,0.545,13876,13876,13134,13134,10.91166298,97.4323185,92.2084209,0.531006136,0.502535894,10.9412867
Plate_1LK05AB112,MSD 1.3,SARS-COV2 RBD,L01,3,1,0.545,14044,14044,13134,13134,10.91166298,98.61405534,92.2084209,0.537446602,0.502535894,10.9412867
Plate_1LK05AB112,MSD 1.3,SARS-COV2 RBD,L02,3,1,0.545,11482,11482,13134,13134,10.91166298,80.57888885,92.2084209,0.439154944,0.502535894,10.9412867
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,N04,3,364500,,828,828,848,847.5,3.25394271,,,9909.642758,10189.19333,3.880034492
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,C04,3,1500,,177464,177464,170225,170224.5,6.014527336,,,10092.6754,9682.582338,5.98971585
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,M04,3,364500,,867,867,848,847.5,3.25394271,,,10468.74391,10189.19333,3.880034492
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,H04,3,13500,,16248,16248,16274,16273.5,0.221602273,,,8395.425197,8408.605807,0.221679994
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,D04,3,1500,,162985,162985,170225,170224.5,6.014527336,,,9272.489277,9682.582338,5.98971585
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,J04,3,40500,,6691,6691,6660,6660,0.658267574,,,10319.50913,10271.0747,0.666888689
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,O04,3,1093500,,340,340,364,364,9.324485027,,,8644.101192,9686.868929,15.22366296
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,I04,3,40500,,6629,6629,6660,6660,0.658267574,,,10222.64026,10271.0747,0.666888689
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,K04,3,121500,,2046,2046,2195,2195,9.59990072,,,9094.722652,9800.119279,10.17927892
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,E04,3,4500,,53796,53796,53481,53480.5,0.834293582,,,9232.53858,9178.658059,0.83017107
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,F04,3,4500,,53165,53165,53481,53480.5,0.834293582,,,9124.777538,9178.658059,0.83017107
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,P04,3,1093500,,388,388,364,364,9.324485027,,,10729.63667,9686.868929,15.22366296
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,A04,3,500,,487008,487008,465920,465919.5,6.401029086,,,9219.685191,8819.660942,6.414302331
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,L04,3,121500,,2344,2344,2195,2195,9.59990072,,,10505.51591,9800.119279,10.17927892
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,B04,3,500,,444831,444831,465920,465919.5,6.401029086,,,8419.636694,8819.660942,6.414302331
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 RBD,G04,3,13500,,16299,16299,16274,16273.5,0.221602273,,,8421.786417,8408.605807,0.221679994
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,N05,3,364500,,99,99,92,91.5,11.59191445,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,H05,3,13500,,598,598,569,568.5,7.338487263,,,244.6684329,228.9355384,9.718750037
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,M05,3,364500,,84,84,92,91.5,11.59191445,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,C05,3,1500,,3344,3344,3389,3389,1.877828572,,,188.0077454,190.6273856,1.943440923
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,D05,3,1500,,3434,3434,3389,3389,1.877828572,,,193.2470257,190.6273856,1.943440923
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,O05,3,1093500,,46,46,58,58,29.25959095,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,J05,3,40500,,203,203,246,246,24.71999316,,,98.53784508,168.2177959,58.58020605
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,I05,3,40500,,289,289,246,246,24.71999316,,,237.8977467,168.2177959,58.58020605
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,K05,3,121500,,149,149,128,128,23.20194126,,,30.18335274,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,E05,3,4500,,1397,1397,1393,1393,0.406091475,,,222.778337,222.0739375,0.448576394
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,P05,3,1093500,,70,70,58,58,29.25959095,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,F05,3,4500,,1389,1389,1393,1393,0.406091475,,,221.369538,222.0739375,0.448576394
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,A05,3,500,,6439,6439,6056,6056,8.943919987,,,122.5399337,115.1461126,9.081020523
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,G05,3,13500,,539,539,569,568.5,7.338487263,,,213.2026439,228.9355384,9.718750037
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,B05,3,500,,5673,5673,6056,6056,8.943919987,,,107.7522915,115.1461126,9.081020523
Plate_1LK05AB112,Sample 1,SARS-COV2 RBD,L05,3,121500,,107,107,128,128,23.20194126,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,H14,3,13500,,568,568,531,530.5,9.996797095,,,228.6736735,208.6576555,13.56620442
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,B14,3,500,,5155,5155,5665,5665,12.73166667,,,97.74248816,107.5938664,12.94864951
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,M14,3,364500,,94,94,98,98,5.772300255,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,C14,3,1500,,2908,2908,2759,2758.5,7.664488946,,,162.6075673,153.8881893,8.013001335
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,O14,3,1093500,,124,124,116,116,9.753196982,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,D14,3,1500,,2609,2609,2759,2758.5,7.664488946,,,145.1688112,153.8881893,8.013001335
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,N14,3,364500,,102,102,98,98,5.772300255,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,I14,3,40500,,212,212,209,209,2.029971621,,,113.1783144,108.2991653,6.371386941
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,E14,3,4500,,1171,1171,1116,1116,6.969690496,,,182.9474103,173.240613,7.923941216
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,K14,3,121500,,147,147,128,127.5,21.6291486,,,20.20041823,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,P14,3,1093500,,108,108,116,116,9.753196982,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,J14,3,40500,,206,206,209,209,2.029971621,,,103.4200161,108.2991653,6.371386941
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,L14,3,121500,,108,108,128,127.5,21.6291486,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,F14,3,4500,,1061,1061,1116,1116,6.969690496,,,163.5338158,173.240613,7.923941216
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,A14,3,500,,6175,6175,5665,5665,12.73166667,,,117.4452446,107.5938664,12.94864951
Plate_1LK05AB112,Sample 10,SARS-COV2 RBD,G14,3,13500,,493,493,531,530.5,9.996797095,,,188.6416376,208.6576555,13.56620442
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,B15,3,500,,2467,2467,2541,2540.5,4.091505485,,,45.62684976,47.05685394,4.297633916
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,M15,3,364500,,96,96,117,116.5,24.88530303,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,H15,3,13500,,204,204,236,235.5,18.91623236,,,33.38848964,50.41784944,47.76711394
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,G15,3,13500,,267,267,236,235.5,18.91623236,,,67.44720924,50.41784944,47.76711394
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,I15,3,40500,,181,181,193,192.5,8.448548554,,,62.66092166,81.41319529,32.57422781
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,C15,3,1500,,1108,1108,1124,1124,2.013115391,,,57.27702499,58.21821859,2.286309674
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,N15,3,364500,,137,137,117,116.5,24.88530303,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,D15,3,1500,,1140,1140,1124,1124,2.013115391,,,59.1594122,58.21821859,2.286309674
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,P15,3,1093500,,120,120,128,128,8.838834765,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,E15,3,4500,,476,476,492,492,4.599068496,,,59.8525826,62.7018927,6.426493403
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,J15,3,40500,,204,204,193,192.5,8.448548554,,,100.1654689,81.41319529,32.57422781
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,O15,3,1093500,,136,136,128,128,8.838834765,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,F15,3,4500,,508,508,492,492,4.599068496,,,65.55120281,62.7018927,6.426493403
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,L15,3,121500,,130,130,145,144.5,14.19107035,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,K15,3,121500,,159,159,145,144.5,14.19107035,,,79.76623831,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 RBD,A15,3,500,,2614,2614,2541,2540.5,4.091505485,,,48.48685813,47.05685394,4.297633916
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,B16,3,500,,49940,49940,42138,42138,26.18466518,,,952.6540639,804.3648555,26.07182651
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,H16,3,13500,,2430,2430,2348,2347.5,4.970079612,,,1212.481971,1169.112411,5.2461867
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,M16,3,364500,,132,132,141,140.5,8.555740413,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,G16,3,13500,,2265,2265,2348,2347.5,4.970079612,,,1125.742851,1169.112411,5.2461867
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,I16,3,40500,,861,861,883,882.5,3.445392815,,,1153.638434,1187.870816,4.075518866
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,C16,3,1500,,17183,17183,17264,17264,0.663526984,,,986.5121604,991.1619088,0.663437246
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,N16,3,364500,,149,149,141,140.5,8.555740413,,,90.55005822,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,D16,3,1500,,17345,17345,17264,17264,0.663526984,,,995.8116572,991.1619088,0.663437246
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,P16,3,1093500,,116,116,119,119,3.565244275,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,E16,3,4500,,6574,6574,6815,6815,5.001107389,,,1126.300179,1168.129526,5.064132801
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,O16,3,1093500,,122,122,119,119,3.565244275,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,J16,3,40500,,904,904,883,882.5,3.445392815,,,1222.103198,1187.870816,4.075518866
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,F16,3,4500,,7056,7056,6815,6815,5.001107389,,,1209.958874,1168.129526,5.064132801
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,L16,3,121500,,360,360,329,328.5,13.56095197,,,1057.06247,904.7539674,23.80721809
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,K16,3,121500,,297,297,329,328.5,13.56095197,,,752.4454647,904.7539674,23.80721809
Plate_1LK05AB112,Sample 12,SARS-COV2 RBD,A16,3,500,,34336,34336,42138,42138,26.18466518,,,656.0756471,804.3648555,26.07182651
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,B17,3,500,,10354,10354,9872,9871.5,6.912404841,,,197.9114206,188.6359095,6.953900538
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,M17,3,364500,,208,208,191,190.5,12.99146317,,,960.062888,703.1120509,51.68214061
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,H17,3,13500,,933,933,963,962.5,4.334472737,,,422.7526119,438.3952003,5.046122926
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,G17,3,13500,,992,992,963,962.5,4.334472737,,,454.0377888,438.3952003,5.046122926
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,I17,3,40500,,470,470,454,454,4.984012555,,,529.0521194,503.3823183,7.211731411
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,C17,3,1500,,5574,5574,5831,5831,6.23311414,,,317.519597,332.408649,6.334461891
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,D17,3,1500,,6088,6088,5831,5831,6.23311414,,,347.2977009,332.408649,6.334461891
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,N17,3,364500,,173,173,191,190.5,12.99146317,,,446.1612137,703.1120509,51.68214061
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,P17,3,1093500,,128,128,141,140.5,12.5819712,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,J17,3,40500,,438,438,454,454,4.984012555,,,477.7125173,503.3823183,7.211731411
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,O17,3,1093500,,153,153,141,140.5,12.5819712,,,450.6077614,NaN,NaN
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,E17,3,4500,,2633,2633,2390,2389.5,14.41142509,,,439.7076831,397.0453961,15.19563895
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,F17,3,4500,,2146,2146,2390,2389.5,14.41142509,,,354.3831092,397.0453961,15.19563895
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,L17,3,121500,,283,283,252,251.5,17.712814,,,684.6168641,531.5752252,40.7155095
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,A17,3,500,,9389,9389,9872,9871.5,6.912404841,,,179.3603985,188.6359095,6.953900538
Plate_1LK05AB112,Sample 13,SARS-COV2 RBD,K17,3,121500,,220,220,252,251.5,17.712814,,,378.5335863,531.5752252,40.7155095
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,B18,3,500,,5161,5161,5235,5234.5,1.985761712,,,97.8584809,99.27920789,2.023798761
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,H18,3,13500,,534,534,529,529,1.336685787,,,210.5342387,207.8653818,1.815758636
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,M18,3,364500,,110,110,108,108,2.618914004,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,G18,3,13500,,524,524,529,529,1.336685787,,,205.1965249,207.8653818,1.815758636
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,I18,3,40500,,241,241,227,226.5,9.053464307,,,160.247902,136.7131082,24.34530604
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,C18,3,1500,,2800,2800,2848,2848,2.383506004,,,156.3106062,159.1093091,2.487575067
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,D18,3,1500,,2896,2896,2848,2848,2.383506004,,,161.9080119,159.1093091,2.487575067
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,N18,3,364500,,106,106,108,108,2.618914004,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,P18,3,1093500,,159,159,99,99,85.70991287,,,717.8961448,NaN,NaN
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,O18,3,1093500,,39,39,99,99,85.70991287,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,J18,3,40500,,212,212,227,226.5,9.053464307,,,113.1783144,136.7131082,24.34530604
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,E18,3,4500,,1256,1256,1187,1186.5,8.283846826,,,197.9362499,185.6778763,9.336577192
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,F18,3,4500,,1117,1117,1187,1186.5,8.283846826,,,173.4195026,185.6778763,9.336577192
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,L18,3,121500,,181,181,170,170,9.150793639,,,187.982765,133.8745016,57.15848717
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,A18,3,500,,5308,5308,5235,5234.5,1.985761712,,,100.6999349,99.27920789,2.023798761
Plate_1LK05AB112,Sample 14,SARS-COV2 RBD,K18,3,121500,,159,159,170,170,9.150793639,,,79.76623831,133.8745016,57.15848717
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,B19,3,500,,3996,3996,4026,4026,1.053810404,,,75.31221475,75.89345619,1.083096696
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,M19,3,364500,,132,132,115,115,20.9057657,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,H19,3,13500,,361,361,385,384.5,8.643437897,,,117.9878546,130.5834585,13.64098797
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,G19,3,13500,,408,408,385,384.5,8.643437897,,,143.1790624,130.5834585,13.64098797
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,I19,3,40500,,206,206,186,185.5,15.62877522,,,103.4200161,69.93745356,67.70548779
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,C19,3,1500,,1941,1941,1954,1953.5,0.904922935,,,106.1381043,106.8694836,0.967840823
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,N19,3,364500,,98,98,115,115,20.9057657,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,D19,3,1500,,1966,1966,1954,1953.5,0.904922935,,,107.6008628,106.8694836,0.967840823
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,P19,3,1093500,,88,88,85,85,4.991341985,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,E19,3,4500,,839,839,852,852,2.157837595,,,124.2884636,126.5891615,2.570265935
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,J19,3,40500,,165,165,186,185.5,15.62877522,,,36.454891,69.93745356,67.70548779
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,O19,3,1093500,,82,82,85,85,4.991341985,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,F19,3,4500,,865,865,852,852,2.157837595,,,128.8898593,126.5891615,2.570265935
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,L19,3,121500,,133,133,150,150,16.02775371,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,K19,3,121500,,167,167,150,150,16.02775371,,,119.2139065,NaN,NaN
Plate_1LK05AB112,Sample 15,SARS-COV2 RBD,A19,3,500,,4056,4056,4026,4026,1.053810404,,,76.47469762,75.89345619,1.083096696
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,B20,3,500,,7322,7322,7032,7032,5.832223167,,,139.5673245,133.9761668,5.901863912
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,H20,3,13500,,527,527,514,513.5,3.717990865,,,206.7979668,199.5894459,5.107678879
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,M20,3,364500,,96,96,115,115,23.36526755,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,G20,3,13500,,500,500,514,513.5,3.717990865,,,192.380925,199.5894459,5.107678879
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,I20,3,40500,,259,259,257,257,1.100555301,,,189.3988339,186.161679,2.459167948
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,C20,3,1500,,3461,3461,3600,3599.5,5.441549615,,,194.8185664,202.8768722,5.617281649
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,N20,3,364500,,134,134,115,115,23.36526755,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,D20,3,1500,,3738,3738,3600,3599.5,5.441549615,,,210.935178,202.8768722,5.617281649
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,P20,3,1093500,,141,141,99,99,59.99693901,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,E20,3,4500,,1438,1438,1374,1374,6.587312081,,,229.9972085,218.7252624,7.288110603
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,O20,3,1093500,,57,57,99,99,59.99693901,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,J20,3,40500,,255,255,257,257,1.100555301,,,182.9245241,186.161679,2.459167948
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,F20,3,4500,,1310,1310,1374,1374,6.587312081,,,207.4533164,218.7252624,7.288110603
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,L20,3,121500,,155,155,175,174.5,15.80353265,,,59.98098823,155.8074443,86.97856152
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,K20,3,121500,,194,194,175,174.5,15.80353265,,,251.6339003,155.8074443,86.97856152
Plate_1LK05AB112,Sample 16,SARS-COV2 RBD,A20,3,500,,6742,6742,7032,7032,5.832223167,,,128.3850091,133.9761668,5.901863912
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,B21,3,500,,3939,3939,3980,3979.5,1.439267478,,,74.20771139,74.99246895,1.479901649
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,M21,3,364500,,61,61,81,80.5,34.25734716,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,H21,3,13500,,249,249,248,247.5,0.857099129,,,57.7364069,56.92649862,2.012038865
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,G21,3,13500,,246,246,248,247.5,0.857099129,,,56.11659034,56.92649862,2.012038865
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,I21,3,40500,,204,204,161,161,37.77092123,,,100.1654689,NaN,NaN
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,C21,3,1500,,1515,1515,1573,1572.5,5.171210164,,,81.18308336,84.55438206,5.638662632
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,D21,3,1500,,1630,1630,1573,1572.5,5.171210164,,,87.92568076,84.55438206,5.638662632
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,N21,3,364500,,100,100,81,80.5,34.25734716,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,P21,3,1093500,,84,84,80,79.5,8.004982429,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,J21,3,40500,,118,118,161,161,37.77092123,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,O21,3,1093500,,75,75,80,79.5,8.004982429,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,E21,3,4500,,626,626,593,593,7.869991157,,,86.52950128,80.66587685,10.27995668
Plate_1LK05AB112,Sample 17,SARS-COV2 RBD,F21,3,4500,,560,560,593,593,7.869991157,,,74.80225242,80.66587685,10.27995668
